

 ! The solution file is: Results/18AiSecW

 ! Variable psave # price of savings in region r #
 ! Variable psave(REG) of size 10
 
 USA         , -11.182628    ,
 China       , -13.296833    ,
 xAmericas   , -10.721074    ,
 AdvancedAsia, -13.927721    ,
 SouthAsia   , -12.889121    ,
 xAsia       , -9.4441252    ,
 WEuroCndANZ , -12.701859    ,
 MENA        , -7.3478894    ,
 SSA         , -4.2941694    ,
 RestofWorld , -6.6621275    ,


 ! Variable qsave # regional demand for NET savings #
 ! Variable qsave(REG) of size 10
 
 USA         ,  24.982918    ,
 China       ,  19.534725    ,
 xAmericas   ,  37.622890    ,
 AdvancedAsia,  26.743483    ,
 SouthAsia   ,  20.886686    ,
 xAsia       ,  30.053413    ,
 WEuroCndANZ ,  33.766766    ,
 MENA        ,  60.156418    ,
 SSA         ,  48.116249    ,
 RestofWorld ,  51.501335    ,


 ! Variable pgd # price of domestic i in government consumption in s #
 ! Variable pgd(TRAD_COMM:REG) of size 10x10
 
 pgd(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,

! The matrix qfe(%1:%2:"China")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"China"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  18.630249    , -27.619595    , -28.303057    , -29.508495    , -35.002533    , -37.999611    , -32.714146    , -39.228832    , -38.047737    , -26.206375    ,
 Tech_AsPros ,  23.119238    ,  41.409428    ,  15.625416    ,  14.954956    ,  10.633161    ,  2.3353984    , -8.0204344    ,  13.491681    ,  13.809863    , -5.5447078    ,  10.473198    ,
 Clerks      ,  22.248877    ,  40.728645    ,  12.273084    ,  11.512561    ,  7.3201842    ,-0.72909635    , -10.774819    ,  8.9830132    ,  9.2885561    , -8.4719076    ,  7.8394403    ,
 Service_Shop,  22.382336    ,  40.833130    ,  12.782256    ,  12.035194    ,  7.8231688    ,-0.26383781    , -10.356641    ,  9.6645813    ,  9.9720354    , -8.0276966    ,  8.2403727    ,
 Off_Mgr_Pros,  22.892229    ,  41.232025    ,  14.743837    ,  14.049366    ,  9.7616158    ,  1.5292217    , -8.7450314    ,  12.301162    ,  12.616008    , -6.3150721    ,  9.7819319    ,
 Ag_OthLowSk ,  19.468508    ,  38.543411    ,  2.0561347    ,  1.0427015    , -2.7560534    , -10.049593    , -19.152126    , -4.4420056    , -4.1741004    , -17.354734    ,-0.27720949    ,
 Capital     ,  26.170874    ,  43.784336    ,  27.982719    ,  27.672338    ,  22.872423    ,  2.2848382    , -8.0658770    ,  30.533760    ,-0.64341313    , -6.9400063    ,  20.066784    ,
 NatRes      ,-0.10210516    ,  0.0000000    ,-0.16107550    ,-0.16192365    ,-0.16495758    ,-0.17947537    ,-0.18792051    ,-0.16547568    ,-0.18168290    ,-0.18676724    ,-0.16298826    ,

! The matrix qfe(%1:%2:"xAmericas")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"xAmericas"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  14.411170    , -34.086010    , -34.757385    , -38.589783    , -38.109436    , -38.821888    , -38.662357    , -45.727768    , -37.896141    , -21.911697    ,
 Tech_AsPros ,  24.876101    ,  36.707329    ,-0.37419191    , -1.3021151    , -13.922270    , -2.6531298    , -5.1673632    , -3.9719944    , -8.8619928    ,  1.1527851    ,  29.813641    ,
 Clerks      ,  25.085987    ,  36.863586    , 0.32209015    ,-0.58922344    , -13.300532    , -1.9499938    , -4.4823899    , -3.0460730    , -7.9832220    ,  1.9094009    ,  30.557249    ,
 Service_Shop,  24.966089    ,  36.774334    ,-7.61062726E-02,-0.99693924    , -13.656116    , -2.3521311    , -4.8741388    , -3.5758963    , -8.4860659    ,  1.4766550    ,  30.132103    ,
 Off_Mgr_Pros,  24.775276    ,  36.632233    ,-0.70735776    , -1.6431702    , -14.219715    , -2.9895165    , -5.4950614    , -4.4141779    , -9.2816601    , 0.79088122    ,  29.457500    ,
 Ag_OthLowSk ,  23.410042    ,  35.613499    , -5.1359725    , -6.1729674    , -18.170301    , -7.4573078    , -9.8474598    , -10.238228    , -14.809133    , -4.0115528    ,  24.702742    ,
 Capital     ,  38.641396    ,  46.785862    ,  53.713230    ,  54.500587    ,  34.745132    ,  37.138863    ,  33.596901    ,  74.539726    ,  25.734325    ,  42.183933    ,  85.260338    ,
 NatRes      ,-8.04709047E-02,  0.0000000    ,-0.15639275    ,-0.15712792    ,-0.16795981    ,-0.16656542    ,-0.16863690    ,-0.15852837    ,-0.17800663    ,-0.16466373    ,-0.13002838    ,

! The matrix qfe(%1:%2:"AdvancedAsia")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"AdvancedAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  16.242573    , -35.406406    , -36.741623    , -41.925961    , -43.467358    , -43.620270    , -44.341320    , -49.996941    , -44.714031    , -27.630432    ,
 Tech_AsPros ,  31.253284    ,  44.139248    ,  17.105047    ,  13.944644    , -6.0781794    , -1.7919425    , -2.3912313    , -1.6175343    , -2.7382336    , -3.4905565    ,  32.078423    ,
 Clerks      ,  31.089165    ,  44.016621    ,  16.498974    ,  13.335309    , -6.5804391    , -2.3171184    , -2.9132059    , -2.3183928    , -3.4311082    , -4.0248942    ,  31.517553    ,
 Service_Shop,  31.987234    ,  44.687042    ,  19.844770    ,  16.700426    , -3.8066549    , 0.58324540    ,-3.05369962E-02,  1.5677273    , 0.41074386    , -1.0726966    ,  34.607357    ,
 Off_Mgr_Pros,  31.075775    ,  44.006615    ,  16.449631    ,  13.285704    , -6.6213279    , -2.3598771    , -2.9556997    , -2.3753939    , -3.4874604    , -4.0683908    ,  31.471863    ,
 Ag_OthLowSk ,  29.468908    ,  42.803349    ,  10.642447    ,  7.4527750    , -11.429269    , -7.3872356    , -7.9523807    , -9.0192862    , -10.055670    , -9.1780968    ,  26.070250    ,
 Capital     ,  45.230030    ,  54.410389    ,  78.167953    ,  75.803612    ,  44.910671    ,  36.363228    ,  35.531101    ,  75.399971    ,  31.616980    ,  33.638371    ,  86.338753    ,
 NatRes      ,-8.99587795E-02,  0.0000000    ,-0.16957179    ,-0.17215919    ,-0.18745674    ,-0.19226882    ,-0.19275327    ,-0.18349761    ,-0.20054826    ,-0.19465725    ,-0.15470763    ,

! The matrix qfe(%1:%2:"SouthAsia")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"SouthAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  20.622303    , -24.700731    , -25.729542    , -24.805668    , -30.525637    , -26.307922    , -31.801268    , -39.120071    , -33.340160    , -18.193645    ,
 Tech_AsPros ,  18.683783    ,  40.707607    ,  8.4113703    ,  6.3781428    ,  9.3921881    ,  1.6518418    ,  16.134893    , -4.5891409    , -7.2721691    , -4.9784360    ,  19.838484    ,
 Clerks      ,  19.407990    ,  41.291100    ,  11.181310    ,  9.1879902    ,  12.281609    ,  4.3368511    ,  19.202452    , -1.2142198    , -3.9921536    , -2.3783965    ,  22.343918    ,
 Service_Shop,  19.597834    ,  41.443871    ,  11.916223    ,  9.9338875    ,  13.048677    ,  5.0496068    ,  20.016762    ,-0.31341660    , -3.1166811    , -1.6877942    ,  23.006762    ,
 Off_Mgr_Pros,  18.915506    ,  40.894428    ,  9.2919016    ,  7.2711029    ,  10.310416    ,  2.5051286    ,  17.109755    , -3.5197852    , -6.2328844    , -4.1524134    ,  20.636166    ,
 Ag_OthLowSk ,  15.008132    ,  37.728401    , -4.8492274    , -7.0392437    , -4.4053555    , -11.169418    ,  1.4868966    , -20.287308    , -22.528891    , -17.359261    ,  7.6777234    ,
 Capital     ,  27.162670    ,  47.469898    ,  44.330879    ,  42.982502    ,  47.033672    ,  22.959478    ,  40.478374    ,  41.526726    ,  4.4019399    ,  14.066224    ,  51.539295    ,
 NatRes      ,-0.11205225    ,  0.0000000    ,-0.16386445    ,-0.16558103    ,-0.16336903    ,-0.17752461    ,-0.16697985    ,-0.17329966    ,-0.19136538    ,-0.18382910    ,-0.15239072    ,

! The matrix qfe(%1:%2:"xAsia")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"xAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  19.465816    , -24.598505    , -22.208256    , -27.225283    , -28.483908    , -30.879490    , -27.420897    , -35.945835    , -28.899391    , -13.699559    ,
 Tech_AsPros ,  15.933363    ,  36.889435    , -1.3375877    ,  6.8263068    , -8.1150370    , -1.8467489    , -9.1209316    , -1.4023856    , -7.0647945    ,-0.64555734    ,  23.144121    ,
 Clerks      ,  16.197056    ,  37.101158    ,-0.40357703    ,  7.8715034    , -7.2160273    ,-0.88641024    , -8.2317638    ,-0.11404375    , -5.8504419    , 0.36116114    ,  24.099392    ,
 Service_Shop,  15.974602    ,  36.922562    , -1.1919533    ,  6.9892559    , -7.9748788    , -1.6970241    , -8.9823074    , -1.2018043    , -6.8757319    ,-0.48862934    ,  23.293177    ,
 Off_Mgr_Pros,  15.775218    ,  36.762386    , -1.8945423    ,  6.2032075    , -8.6509848    , -2.4192595    , -9.6510143    , -2.1684420    , -7.7868571    , -1.2455515    ,  22.573715    ,
 Ag_OthLowSk ,  13.824323    ,  35.190475    , -8.5708694    , -1.2566242    , -15.067442    , -9.2734394    , -15.997227    , -11.221851    , -16.320333    , -8.4188719    ,  15.689635    ,
 Capital     ,  25.031944    ,  44.108818    ,  34.968388    ,  47.671997    ,  27.017729    ,  22.107082    ,  13.057669    ,  51.830711    ,  8.6254044    ,  22.784517    ,  59.227028    ,
 NatRes      ,-0.10629778    ,  0.0000000    ,-0.15785179    ,-0.15152562    ,-0.16345499    ,-0.16657659    ,-0.17267253    ,-0.15762407    ,-0.17751104    ,-0.16669933    ,-0.13595462    ,

! The matrix qfe(%1:%2:"WEuroCndANZ")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"WEuroCndANZ"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  10.753155    , -39.079239    , -38.552208    , -43.845615    , -45.719170    , -46.312946    , -46.353302    , -53.295055    , -46.402740    , -30.375734    ,
 Tech_AsPros ,  33.698421    ,  37.728630    ,  11.018553    ,  15.490077    , -5.7833676    , -3.0371912    , -5.4178009    ,-0.94664848    , -9.9822044    , -2.4804745    ,  30.168455    ,
 Clerks      ,  33.829372    ,  37.820385    ,  11.470233    ,  15.975657    , -5.3872328    , -2.6295092    , -5.0201287    ,-0.39096382    , -9.4772081    , -2.0558884    ,  30.602629    ,
 Service_Shop,  34.127647    ,  38.029255    ,  12.504164    ,  17.087435    , -4.4802465    , -1.6960877    , -4.1096239    , 0.88424128    , -8.3183270    , -1.0835243    ,  31.595297    ,
 Off_Mgr_Pros,  33.702587    ,  37.731552    ,  11.032902    ,  15.505501    , -5.7707849    , -3.0242417    , -5.4051695    ,-0.92900914    , -9.9661741    , -2.4669886    ,  30.182251    ,
 Ag_OthLowSk ,  31.959051    ,  36.507217    ,  5.1501970    ,  9.1873684    , -10.925108    , -8.3288002    , -10.579492    , -8.0878735    , -16.472013    , -7.9856620    ,  24.498087    ,
 Capital     ,  48.354530    ,  47.827091    ,  70.900574    ,  80.360939    ,  47.138176    ,  36.275955    ,  32.930141    ,  79.473183    ,  23.798876    ,  36.742477    ,  85.419235    ,
 NatRes      ,-6.10538572E-02,  0.0000000    ,-0.15124637    ,-0.14839974    ,-0.16451944    ,-0.17059092    ,-0.17255887    ,-0.16039938    ,-0.18245357    ,-0.17117301    ,-0.13346893    ,

! The matrix qfe(%1:%2:"MENA")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"MENA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  9.2037306    , -33.927784    , -38.269207    , -41.525162    , -36.865444    , -39.782700    , -39.993183    , -46.652340    , -36.175034    , -20.382002    ,
 Tech_AsPros ,  23.699654    ,  28.445314    , -3.6982214    , -16.365786    , -26.005457    , -2.2228844    , -12.137495    , -14.221746    , -17.546146    ,  3.2992404    ,  30.674063    ,
 Clerks      ,  24.091223    ,  28.721758    , -2.4276731    , -15.225306    , -24.996431    ,-0.88954604    , -10.939358    , -12.658589    , -16.043573    ,  4.7581563    ,  32.086319    ,
 Service_Shop,  23.830503    ,  28.537722    , -3.2750590    , -15.985997    , -25.669445    , -1.7788740    , -11.738506    , -13.701988    , -17.046532    ,  3.7849910    ,  31.144789    ,
 Off_Mgr_Pros,  23.242903    ,  28.122501    , -5.1643710    , -17.681215    , -27.169271    , -3.7607617    , -13.519431    , -16.015886    , -19.270754    ,  1.6173959    ,  29.040211    ,
 Ag_OthLowSk ,  22.157660    ,  27.353956    , -8.5799980    , -20.743074    , -29.878220    , -7.3403945    , -16.736088    , -20.154917    , -23.249371    , -2.2936268    ,  25.216110    ,
 Capital     ,  40.676250    ,  40.188236    ,  64.159119    ,  45.124855    ,  28.397770    ,  52.690239    ,  37.207432    ,  78.863167    ,  30.500629    ,  61.543980    ,  102.37453    ,
 NatRes      ,-5.26340939E-02,  0.0000000    ,-0.12806986    ,-0.13914305    ,-0.14884053    ,-0.13511868    ,-0.14358565    ,-0.13412784    ,-0.15285423    ,-0.13195841    ,-9.82663184E-02,

! The matrix qfe(%1:%2:"SSA")  with %1 in ENDW_COMM and %2 in PROD_COMM. +++++
 qfe(ENDW_COMM:PROD_COMM:"SSA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  15.277158    , -27.269861    , -30.761726    , -28.838219    , -31.717339    , -34.478458    , -30.228962    , -38.901577    , -29.991861    , -14.225290    ,
 Tech_AsPros ,  17.919619    ,  32.674679    , -2.2804773    , -11.698486    , -6.0572066    , -4.9152241    , -13.384131    , -2.2544336    , -9.7701969    ,  3.3776715    ,  28.884056    ,
 Clerks      ,  18.034580    ,  32.762657    , -1.8847638    , -11.328959    , -5.6640682    , -4.5173082    , -13.021656    , -1.7086518    , -9.2663803    ,  3.8256576    ,  29.311937    ,
 Service_Shop,  17.486778    ,  32.343204    , -3.7594850    , -13.079185    , -7.5261116    , -6.4019861    , -14.738472    , -4.2869272    , -11.646410    ,  1.7044150    ,  27.282053    ,
 Off_Mgr_Pros,  17.601448    ,  32.431061    , -3.3693302    , -12.715031    , -7.1386933    , -6.0098596    , -14.381270    , -3.7519019    , -11.152523    ,  2.1456382    ,  27.705082    ,
 Ag_OthLowSk ,  12.315797    ,  28.352432    , -20.147629    , -28.328054    , -23.749176    , -22.822260    , -29.696243    , -25.993166    , -31.683630    , -16.709381    ,  9.2142763    ,
 Capital     ,  29.911407    ,  41.709850    ,  46.021797    ,  33.728390    ,  42.271835    ,  29.593348    ,  18.050869    ,  69.995598    ,  19.110092    ,  40.418194    ,  79.167435    ,
 NatRes      ,-8.49761888E-02,  0.0000000    ,-0.14303713    ,-0.15100496    ,-0.14610116    ,-0.15349199    ,-0.16087812    ,-0.14253569    ,-0.16366474    ,-0.14806372    ,-0.11580768    ,

! The matrix qfe(%1:%2:"RestofWorld")
!   with %1 in ENDW_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfe(ENDW_COMM:PROD_COMM:"RestofWorld"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Land        ,  0.0000000    ,  14.809465    , -29.544039    , -41.180779    , -31.418550    , -30.845510    , -34.616978    , -33.307137    , -40.419983    , -31.152128    , -19.099396    ,
 Tech_AsPros ,  18.960228    ,  32.820469    , -5.5533295    , -36.576279    , -10.264305    ,  1.6051940    , -10.489761    , -8.9282618    , -11.312470    ,  3.4264288    ,  18.130781    ,
 Clerks      ,  19.355333    ,  33.120392    , -4.2455969    , -35.668594    , -8.9800577    ,  3.0593112    , -9.2087412    , -7.1863060    , -9.6161194    ,  4.9594584    ,  19.470575    ,
 Service_Shop,  19.516464    ,  33.242619    , -3.7083430    , -35.295574    , -8.4522820    ,  3.6568968    , -8.6822891    , -6.4680443    , -8.9166594    ,  5.5896955    ,  20.020046    ,
 Off_Mgr_Pros,  19.176899    ,  32.984985    , -4.8378658    , -36.079735    , -9.5617619    ,  2.4006634    , -9.7889824    , -7.9763536    , -10.385482    ,  4.2649713    ,  18.864197    ,
 Ag_OthLowSk ,  18.633720    ,  32.572380    , -6.6237583    , -37.318947    , -11.315070    , 0.41544276    , -11.537887    , -10.347359    , -12.694415    ,  2.1726892    ,  17.031626    ,
 Capital     ,  28.640865    ,  40.080559    ,  30.646204    , -11.312475    ,  25.480446    ,  27.862444    ,  12.641859    ,  42.407021    ,  5.2611895    ,  29.346788    ,  54.144211    ,
 NatRes      ,-8.25472847E-02,  0.0000000    ,-0.14637250    ,-0.17775221    ,-0.15027706    ,-0.14878801    ,-0.15882345    ,-0.14728463    ,-0.16523656    ,-0.14857554    ,-0.12504850    ,


 ! Variable pfd # price index for domestic purchases of i by j in region s #
 ! Variable pfd(TRAD_COMM:PROD_COMM:REG) of size 10x11x10
 
 ! (This array is shown as 10 matrices - each of size 10x11.)
 
! The matrix pfd(%1:%2:"USA")  with %1 in TRAD_COMM and %2 in PROD_COMM. +++++
 pfd(TRAD_COMM:PROD_COMM:"USA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,  15.439113    ,
 Extraction  ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,  67.209740    ,
 LightMnfc   ,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,-3.14572360E-03,
 HeavyMnfc   ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,-0.84971827    ,
 Energy      ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,  34.388023    ,
 CMN         , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    , -20.023500    ,
 OBS         , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    , -21.917126    ,
 Trade       , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    , -4.6168585    ,
 Transport   , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    , -2.0122223    ,
 OthServices , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    , -19.900351    ,

! The matrix pfd(%1:%2:"China")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfd(TRAD_COMM:PROD_COMM:"China"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,  11.926929    ,
 Extraction  ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,  58.945251    ,
 LightMnfc   , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    , -1.5907811    ,
 HeavyMnfc   , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    , 0.87399954    ,
 Energy      ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,  32.207283    ,
 CMN         , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    , -18.630405    ,
 OBS         , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    , -18.296970    ,
 Trade       , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    , -13.126490    ,
 Transport   , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    , -12.333779    ,
 OthServices , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    , -17.479313    ,

! The matrix pfd(%1:%2:"xAmericas")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfd(TRAD_COMM:PROD_COMM:"xAmericas"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,  17.659021    ,
 Extraction  ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,  68.107437    ,
 LightMnfc   ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,-0.32078037    ,
 HeavyMnfc   , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    , 0.56956846    ,
 Energy      ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,  34.705868    ,
 CMN         , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    , -18.511974    ,
 OBS         , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    , -19.889832    ,
 Trade       , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    , -9.3668432    ,
 Transport   , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    , -1.1741174    ,
 OthServices , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    , -18.372295    ,

! The matrix pfd(%1:%2:"AdvancedAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfd(TRAD_COMM:PROD_COMM:"AdvancedAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,  20.670134    ,
 Extraction  ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,  68.083527    ,
 LightMnfc   , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    , -4.0318651    ,
 HeavyMnfc   , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    , -2.1678286    ,
 Energy      ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,  35.303139    ,
 CMN         , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    , -21.198359    ,
 OBS         , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    , -21.100031    ,
 Trade       , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    , -11.996870    ,
 Transport   , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    , -8.8114796    ,
 OthServices , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    , -19.790632    ,

! The matrix pfd(%1:%2:"SouthAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
