

 ! The solution file is: Results/17HiSk

 ! Variable psave # price of savings in region r #
 ! Variable psave(REG) of size 10
 
 USA         , -4.9794388    ,
 China       , 0.44328129    ,
 xAmericas   ,  1.2751997    ,
 AdvancedAsia, 0.64653921    ,
 SouthAsia   , 0.72113442    ,
 xAsia       , 0.95602876    ,
 WEuroCndANZ , 0.65389889    ,
 MENA        ,  1.4277346    ,
 SSA         , 0.98245436    ,
 RestofWorld ,  1.1846825    ,


 ! Variable qsave # regional demand for NET savings #
 ! Variable qsave(REG) of size 10
 
 USA         ,  24.057150    ,
 China       , 0.45713821    ,
 xAmericas   , 0.15749474    ,
 AdvancedAsia, -1.1830360    ,
 SouthAsia   , -1.3401949    ,
 xAsia       ,-0.80149794    ,
 WEuroCndANZ , 0.10884211    ,
 MENA        ,-0.73567504    ,
 SSA         , 0.43031725    ,
 RestofWorld , 0.71604377    ,


 ! Variable pgd # price of domestic i in government consumption in s #
 ! Variable pgd(TRAD_COMM:REG) of size 10x10
 
 pgd(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 LightMnfc   ,-0.89891326    , 6.56557977E-02, -2.0911314    , -4.5360079    , -2.3816786    , -1.9969995    , -2.8304086    , -2.4220185    , -2.1182563    , -2.0877233    , -3.7619030    ,
 HeavyMnfc   , -1.8887912    ,-0.38912258    , -2.4594948    , -4.9284344    , -2.9436069    , -2.7460032    , -3.4873314    , -2.7703180    , -2.4891839    , -2.6253350    , -4.2290912    ,
 Energy      ,-0.58840919    , 0.54558218    , -1.7838155    , -4.1870232    , -1.7743180    , -1.6925244    , -2.6009037    , -2.0352926    , -1.4756002    , -1.7788042    , -3.1563246    ,
 CMN         ,-0.63832998    , 0.54815400    , -1.7765800    , -4.1760950    , -1.7462344    , -1.6476349    , -2.5385227    , -2.0059118    , -1.3832079    , -1.7457268    , -3.1904178    ,
 OBS         , -1.0610385    , -1.0172375    , -2.1821434    , -4.4106269    , -2.5664978    , -2.5293689    , -2.9777803    , -2.6556218    , -1.7395800    , -2.3471236    , -4.1913557    ,
 Trade       ,-0.52700317    , 0.55089962    , -1.7345067    , -4.1549444    , -1.7175350    , -1.6408855    , -2.5995347    , -2.0077770    , -1.4399236    , -1.7343199    , -3.0356374    ,
 Transport   ,-0.62109101    , 0.47912291    , -1.8318164    , -4.2421207    , -1.8798680    , -1.7536504    , -2.6147177    , -2.0852938    , -1.7741076    , -1.8340690    , -3.0854282    ,
 OthServices ,-0.80090225    ,-5.71729764E-02, -2.0469427    , -4.5607791    , -2.2999675    , -1.8367251    , -2.7242668    , -2.2279537    , -2.2162745    , -1.9118493    , -3.2095931    ,

! The matrix qfd(%1:%2:"RestofWorld")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"RestofWorld"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,-0.75538754    , 0.31157079    , -2.3485928    , -5.0099316    , -1.4211711    , -1.6868796    , -3.0871155    , -1.6087917    , -1.4948449    , -1.4279865    , -2.9556177    ,
 Extraction  ,-0.81938529    , 0.24206923    , -2.4825368    , -5.0712066    , -1.6519362    , -1.7541168    , -3.1737487    , -1.5864040    , -1.5018264    , -1.6427484    , -2.9925334    ,
 LightMnfc   , -1.3521880    ,-0.33607414    , -2.9183826    , -5.6819205    , -2.2075377    , -2.3854210    , -3.8983459    , -2.1398623    , -2.2566197    , -2.1186121    , -4.1159558    ,
 HeavyMnfc   , -2.7781820    ,-0.84952039    , -3.6496458    , -6.0685067    , -2.6919768    , -3.1903985    , -4.2770605    , -2.6125193    , -3.0087702    , -2.5426872    , -4.9407439    ,
 Energy      ,-0.85481995    , 0.19654465    , -2.5130658    , -5.1248608    , -1.6946417    , -1.7799597    , -3.2183461    , -1.6484954    , -1.5382857    , -1.6757385    , -3.0513995    ,
 CMN         , -1.0233477    , 0.10990407    , -2.6194725    , -5.2224994    , -1.8216767    , -1.9736600    , -3.3197575    , -1.7523733    , -1.7199556    , -1.7930098    , -3.2015781    ,
 OBS         , -1.3073405    ,-0.61663795    , -3.1852317    , -5.7552695    , -2.3648806    , -2.6845582    , -3.9175887    , -2.6195433    , -1.9153018    , -2.3881109    , -4.0108986    ,
 Trade       ,-0.91243744    , 8.08677003E-02, -2.6101720    , -5.2406797    , -1.7517045    , -1.8606255    , -3.3381505    , -1.8118647    , -1.6330949    , -1.7633758    , -3.0870595    ,
 Transport   , -1.1424282    , 6.39053211E-02, -2.7214203    , -5.2990742    , -1.9101106    , -1.9900153    , -3.4949026    , -1.8125373    , -2.0093257    , -1.8990796    , -3.6609147    ,
 OthServices , -1.2452459    ,-0.26563549    , -2.8921943    , -6.1321840    , -1.9477714    , -2.0937603    , -3.5701070    , -1.9557447    , -2.4335923    , -2.1796746    , -3.3558593    ,


 ! Variable pfm # price index for imports of i by j in region s #
 ! Variable pfm(TRAD_COMM:PROD_COMM:REG) of size 10x11x10
 
 ! (This array is shown as 10 matrices - each of size 10x11.)
 
! The matrix pfm(%1:%2:"USA")  with %1 in TRAD_COMM and %2 in PROD_COMM. +++++
 pfm(TRAD_COMM:PROD_COMM:"USA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,  1.5951422    ,
 Extraction  ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,  3.9865594    ,
 LightMnfc   ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,  1.8076390    ,
 HeavyMnfc   ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,  1.9875578    ,
 Energy      ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,  3.2361665    ,
 CMN         ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,  2.0061514    ,
 OBS         ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,  1.7174002    ,
 Trade       ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,  1.9901675    ,
 Transport   ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,  2.2410302    ,
 OthServices ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,  1.8253436    ,

! The matrix pfm(%1:%2:"China")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"China"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,  1.9705796    ,
 Extraction  ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,  3.7903185    ,
 LightMnfc   ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,  1.1779101    ,
 HeavyMnfc   ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,  1.6936862    ,
 Energy      ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,  3.0988917    ,
 CMN         ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,  1.4431436    ,
 OBS         , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    , 0.46129063    ,
 Trade       ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,  1.7149271    ,
 Transport   ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,  1.8114030    ,
 OthServices ,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,-7.58126527E-02,

! The matrix pfm(%1:%2:"xAmericas")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"xAmericas"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,  2.4830244    ,
 Extraction  ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,  4.7663331    ,
 LightMnfc   , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    , 0.85776633    ,
 HeavyMnfc   , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    , 0.76278543    ,
 Energy      ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,  2.6850317    ,
 CMN         ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,  1.4690174    ,
 OBS         , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    , 0.32358119    ,
 Trade       ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,  1.3470826    ,
 Transport   ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,  1.8100171    ,
 OthServices ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,-0.89792007    ,

! The matrix pfm(%1:%2:"AdvancedAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"AdvancedAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,  1.8672642    ,
 Extraction  ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,  3.6960852    ,
 LightMnfc   ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,  1.2154925    ,
 HeavyMnfc   ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,  1.4857084    ,
 Energy      ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,  3.0547323    ,
 CMN         ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,  1.1894225    ,
 OBS         ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,-0.10020170    ,
 Trade       ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,  1.4740108    ,
 Transport   ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,  1.6849651    ,
 OthServices ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,-0.73409235    ,

! The matrix pfm(%1:%2:"SouthAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"SouthAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,  1.2284435    ,
 Extraction  ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,  3.7724423    ,
 LightMnfc   ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,  1.5568813    ,
 HeavyMnfc   ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,  1.7698284    ,
 Energy      ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,  3.1119316    ,
 CMN         ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,  1.3742352    ,
 OBS         , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    , 0.25874129    ,
 Trade       ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,  1.2270904    ,
 Transport   ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,  1.7606174    ,
 OthServices ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,-0.69494021    ,

! The matrix pfm(%1:%2:"xAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"xAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,  1.4704196    ,
 Extraction  ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,  3.5864856    ,
 LightMnfc   ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,  1.5185623    ,
 HeavyMnfc   ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,  1.7183492    ,
 Energy      ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,  3.0440602    ,
 CMN         ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,  1.4337114    ,
 OBS         , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    , 0.28692481    ,
 Trade       ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,  1.5180922    ,
 Transport   ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,  1.8471100    ,
 OthServices ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,-0.22032030    ,

! The matrix pfm(%1:%2:"WEuroCndANZ")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"WEuroCndANZ"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,  1.5225887    ,
 Extraction  ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,  3.8294909    ,
 LightMnfc   ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,  1.4304105    ,
 HeavyMnfc   ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,  1.4823705    ,
 Energy      ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,  3.0499759    ,
 CMN         ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,  1.4436824    ,
 OBS         , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    , 0.27445483    ,
 Trade       ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,  1.5166928    ,
 Transport   ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,  1.8288696    ,
 OthServices ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,-0.33188647    ,

! The matrix pfm(%1:%2:"MENA")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfm(TRAD_COMM:PROD_COMM:"MENA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,  1.3253351    ,
 Extraction  ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,  3.8063672    ,
 LightMnfc   ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,  1.5446575    ,
 HeavyMnfc   ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,  1.8385323    ,
 Energy      ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,  3.0807257    ,
 CMN         ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,  1.3548297    ,
 OBS         ,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,-4.10728231E-02,
 Trade       ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,  1.1315947    ,
 Transport   ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,  1.8823078    ,
 OthServices ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,-0.80879235    ,

! The matrix pfm(%1:%2:"SSA")  with %1 in TRAD_COMM and %2 in PROD_COMM. +++++
 pfm(TRAD_COMM:PROD_COMM:"SSA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,  1.0519335    ,
 Extraction  ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,  3.7630239    ,
 LightMnfc   ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,  1.6058174    ,
 HeavyMnfc   ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,  1.8259729    ,
 Energy      ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,  3.0953023    ,
 CMN         ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,  1.4879054    ,
 OBS         , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    , 0.25225917    ,
 Trade       ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,  1.3984412    ,
 Transport   ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,  1.8477669    ,
 OthServices ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,-0.54732674    ,

! The matrix pfm(%1:%2:"RestofWorld")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
