

 ! The solution file is: SaveSims/01Ref

 ! Variable psave # price of savings in region r #
 ! Variable psave(REG) of size 10
 
 USA         , -6.9295254    ,
 China       ,-7.89821818E-02,
 xAmericas   ,  1.6916815    ,
 AdvancedAsia, 0.53155589    ,
 SouthAsia   , 0.74571788    ,
 xAsia       ,  1.1134560    ,
 WEuroCndANZ , 0.63969463    ,
 MENA        ,  2.2175517    ,
 SSA         ,  1.2878991    ,
 RestofWorld ,  1.8109218    ,


 ! Variable qsave # regional demand for NET savings #
 ! Variable qsave(REG) of size 10
 
 USA         ,  46.185783    ,
 China       , 0.15658575    ,
 xAmericas   ,-0.58124089    ,
 AdvancedAsia, -3.3370867    ,
 SouthAsia   , -3.5008862    ,
 xAsia       , -2.5855017    ,
 WEuroCndANZ ,-0.65774000    ,
 MENA        , -2.5374553    ,
 SSA         ,-6.89490885E-02,
 RestofWorld , 0.38712022    ,


 ! Variable pgd # price of domestic i in government consumption in s #
 ! Variable pgd(TRAD_COMM:REG) of size 10x10
 
 pgd(TRAD_COMM:REG),USA            ,China          ,xAmericas      ,AdvancedAsia   ,SouthAsia      ,xAsia          ,WEuroCndANZ    ,MENA           ,SSA            ,RestofWorld    ,
 Transport   ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,  2.8815985    ,
 OthServices ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,  2.2081373    ,

! The matrix pfd(%1:%2:"MENA")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfd(TRAD_COMM:PROD_COMM:"MENA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,  1.2321398    ,
 Extraction  ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,  5.9575310    ,
 LightMnfc   ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,  3.5175941    ,
 HeavyMnfc   ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,  4.6457467    ,
 Energy      ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,  5.9938498    ,
 CMN         ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,  4.7283978    ,
 OBS         ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,  3.8829472    ,
 Trade       ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,  5.1182303    ,
 Transport   ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,  5.1085434    ,
 OthServices ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,  3.9124596    ,

! The matrix pfd(%1:%2:"SSA")  with %1 in TRAD_COMM and %2 in PROD_COMM. +++++
 pfd(TRAD_COMM:PROD_COMM:"SSA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,  1.0846860    ,
 Extraction  ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,  6.2048731    ,
 LightMnfc   ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,  2.9898236    ,
 HeavyMnfc   ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,  3.6449351    ,
 Energy      ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,  5.0814757    ,
 CMN         ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,  3.5514514    ,
 OBS         ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,  2.7612643    ,
 Trade       ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,  2.9636278    ,
 Transport   ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,  3.5777664    ,
 OthServices ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,  2.9079864    ,

! The matrix pfd(%1:%2:"RestofWorld")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 pfd(TRAD_COMM:PROD_COMM:"RestofWorld"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    , 0.54316044    ,
 Extraction  ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,  5.3352489    ,
 LightMnfc   ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,  3.3127358    ,
 HeavyMnfc   ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,  4.0733023    ,
 Energy      ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,  4.9080529    ,
 CMN         ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,  4.3538780    ,
 OBS         ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,  3.8842106    ,
 Trade       ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,  5.5560780    ,
 Transport   ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,  4.5054011    ,
 OthServices ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,  3.6890669    ,


 ! Variable qfd # domestic good i demanded by industry j in region s #
 ! Variable qfd(TRAD_COMM:PROD_COMM:REG) of size 10x11x10
 
 ! (This array is shown as 10 matrices - each of size 10x11.)
 
! The matrix qfd(%1:%2:"USA")  with %1 in TRAD_COMM and %2 in PROD_COMM. +++++
 qfd(TRAD_COMM:PROD_COMM:"USA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,  19.929075    ,  4.3333383    ,  44.908234    ,  49.863998    ,  28.093025    ,  40.691875    ,  34.304527    ,  43.083931    ,  39.814983    ,  38.365017    ,  32.896553    ,
 Extraction  ,  17.612234    , -2.1162925    ,  41.701954    ,  36.312134    ,  12.092460    ,  37.714397    ,  36.155167    ,  28.298491    ,  22.815243    ,  38.697838    ,  34.435947    ,
 LightMnfc   ,  22.068310    ,  15.870305    ,  52.954662    ,  60.970097    ,  42.051220    ,  48.215630    ,  50.069759    ,  52.257423    ,  49.742680    ,  48.204025    ,  42.165806    ,
 HeavyMnfc   ,  28.925016    ,  17.055538    ,  55.782158    ,  68.068672    ,  46.498726    ,  66.130592    ,  57.313641    ,  55.467030    ,  54.233616    ,  54.062969    ,  45.019554    ,
 Energy      ,  21.259493    ,  8.7444077    ,  47.929092    ,  57.602081    ,  35.333302    ,  45.169323    ,  45.467232    ,  46.101341    ,  42.550217    ,  44.961582    ,  35.603348    ,
 CMN         ,  21.199932    ,  8.7863216    ,  48.007755    ,  57.455063    ,  35.420593    ,  45.487244    ,  45.553734    ,  46.201382    ,  42.467010    ,  45.123257    ,  34.725750    ,
 OBS         ,  21.212336    ,  8.9679556    ,  48.372696    ,  57.837257    ,  35.837933    ,  46.065632    ,  46.271465    ,  46.926426    ,  42.613537    ,  45.623642    ,  34.826817    ,
 Trade       ,  21.225819    ,  8.9058495    ,  48.158298    ,  57.706123    ,  35.404182    ,  45.430672    ,  46.044697    ,  46.448776    ,  42.803577    ,  45.276951    ,  34.767632    ,
 Transport   ,  21.266981    ,  8.7793999    ,  48.179775    ,  57.603184    ,  35.603722    ,  45.614326    ,  45.855484    ,  46.456707    ,  43.683723    ,  48.063168    ,  34.816673    ,
 OthServices ,  21.840302    ,  9.6494865    ,  48.436703    ,  59.075897    ,  35.569851    ,  46.164513    ,  46.220329    ,  46.581127    ,  43.984291    ,  45.627163    ,  34.775047    ,

! The matrix qfd(%1:%2:"China")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"China"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture , 0.11890502    ,  2.3927586    ,-0.68870783    , -1.4418936    ,-0.95088857    , -1.3235947    , -1.8355868    , -1.1654397    , -1.0537444    , -2.0774972    , -4.3472691    ,
 Extraction  ,  1.0170256    ,  5.3040137    ,-0.27401432    ,  1.7881453    ,  3.2305741    ,-0.62537318    , -1.3068079    , 0.58355540    , 0.22337174    ,-0.92260253    , -4.3646326    ,
 LightMnfc   ,-0.46982947    ,  1.7513936    , -1.3543100    , -2.0268397    , -1.5722501    , -2.1160576    , -2.5210335    , -1.8984492    , -1.7585170    , -2.7897260    , -4.7101903    ,
 HeavyMnfc   ,-0.42953998    ,  1.8263336    , -1.2470397    , -1.9256389    , -1.5081435    , -2.0197647    , -2.4281240    , -1.8334575    , -1.5549361    , -2.7053962    , -4.5142922    ,
 Energy      ,-0.30465427    ,  1.9100776    , -1.2042679    , -1.8219396    , -1.3555738    , -1.9292774    , -2.3090477    , -1.7500626    , -1.3711300    , -2.6499979    , -2.9915206    ,
 CMN         ,-0.43164501    ,  1.8185400    , -1.2554325    , -1.9314564    , -1.5231159    , -1.9747883    , -2.4231462    , -1.8160118    , -1.5602287    , -2.7205896    , -4.5051508    ,
 OBS         ,-0.41983426    ,  1.8317937    , -1.2426453    , -1.9187586    , -1.5102558    , -1.9620770    , -2.4105165    , -1.8033038    , -1.5474702    , -2.7079899    , -4.4924688    ,
 Trade       ,-0.35177353    ,  1.9074609    , -1.1249639    , -1.7697253    , -1.4559594    , -1.9157358    , -2.3319626    , -1.7534959    , -1.3560282    , -2.6291916    , -4.4150038    ,
 Transport   ,-0.37725830    ,  1.8803345    , -1.1968983    , -1.8727095    , -1.4663794    , -1.8898391    , -2.3356104    , -1.7508253    , -1.4925108    , -2.6517923    , -4.4511228    ,
 OthServices ,-0.44167662    ,  1.8115819    , -1.2707649    , -1.9389819    , -1.5218771    , -1.9725337    , -2.4428318    , -1.8150905    , -1.5746673    , -2.7239642    , -4.4877114    ,

! The matrix qfd(%1:%2:"xAmericas")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"xAmericas"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,-0.52138960    ,  1.6671071    , -4.8652267    , -9.3830051    , -3.6728446    , -3.6041241    , -4.7713008    , -4.1912322    , -3.3521204    , -3.1022425    , -7.6180906    ,
 Extraction  , -1.0148146    ,  1.7508711    , -5.2171407    , -9.0852051    , -3.8028393    , -4.0420642    , -5.0237498    , -3.9109457    , -3.7529731    , -3.7456317    , -7.7749133    ,
 LightMnfc   , -2.6973093    ,-0.76941812    , -8.2136755    , -12.214149    , -6.7485905    , -5.9723225    , -7.3307419    , -6.9027634    , -8.0824986    , -5.5660887    , -11.680295    ,
 HeavyMnfc   , -4.9408894    , -4.1720319    , -10.487565    , -15.270186    , -8.4601784    , -10.486363    , -10.046147    , -9.3703184    , -11.412148    , -7.9668469    , -15.308620    ,
 Energy      , -1.4845045    , 0.63573188    , -5.6147599    , -10.190435    , -5.5678816    , -4.4041762    , -5.9669781    , -4.6790066    , -5.3634496    , -4.5129137    , -9.7983675    ,
 CMN         , -1.2282778    , 0.94257921    , -5.4624972    , -9.6388035    , -4.5131645    , -4.4265795    , -5.5551782    , -4.6055937    , -4.4476724    , -4.1770692    , -8.1364489    ,
 OBS         , -1.3217068    ,-0.85187340    , -5.7979598    , -9.8682384    , -4.8853865    , -4.9495487    , -5.9139385    , -4.9902711    , -4.6015587    , -4.4953651    , -8.2804852    ,
 Trade       , -1.1285722    , 0.91257769    , -5.4086628    , -9.5832005    , -4.4237247    , -4.2669244    , -5.5687084    , -4.6283150    , -4.6043792    , -4.0669117    , -7.9986925    ,
 Transport   , -1.2688140    ,  1.0128307    , -5.4537406    , -9.6146221    , -4.5269771    , -4.4177623    , -5.7237959    , -4.6720452    , -5.7491150    , -4.5091462    , -8.0229969    ,
 OthServices , -1.4196423    , 0.77238810    , -5.7855892    , -10.203991    , -4.7197027    , -4.6031413    , -5.7084508    , -4.7108240    , -5.4397035    , -4.3381319    , -7.9939876    ,

! The matrix qfd(%1:%2:"AdvancedAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"AdvancedAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,-0.36963621    , 0.91274691    , -2.1447980    , -2.9619186    , -2.5074716    , -4.2033772    , -3.6420062    , -1.6179222    ,  2.6562450    , -4.0138326    , -9.2064133    ,
 Extraction  ,-3.87838408E-02,  1.0495645    , -1.2346462    , -1.2447302    ,  3.7580643    ,  2.0868423    , 0.64979255    ,  2.0685518    ,  4.4894323    , -2.6892200    , -11.340540    ,
 LightMnfc   , -1.2078459    ,-4.04649265E-02, -5.0215845    , -7.7980013    , -5.8125305    , -7.3045201    , -6.6031246    , -6.1845183    , -4.5797009    , -6.7149587    , -12.204350    ,
 HeavyMnfc   , -1.6312190    ,-0.19270021    , -5.2291965    , -8.4073534    , -6.6257277    , -8.6184349    , -7.3017769    , -6.9292521    , -4.7804151    , -6.8611207    , -12.537495    ,
 Energy      ,-0.85367787    , 0.54115391    , -4.5364966    , -7.3787632    , -5.5369024    , -6.9012079    , -6.1675968    , -5.5634670    , -3.7819152    , -6.1816711    , -11.330665    ,
 CMN         ,-0.93805772    , 0.32487249    , -4.6248565    , -7.5550194    , -5.6197424    , -7.0543127    , -6.2580719    , -5.6438155    , -3.9357088    , -6.2609534    , -11.436176    ,
 OBS         ,-0.90937579    , 0.17514555    , -4.8069243    , -7.9076896    , -5.7027798    , -7.1967111    , -6.5106506    , -5.8608060    , -4.0001583    , -6.3648314    , -11.489168    ,
 Trade       ,-0.86270964    , 0.46725392    , -4.5564637    , -7.4178534    , -5.5502954    , -6.9328866    , -6.2425938    , -5.5805812    , -3.9063735    , -6.2039499    , -11.357305    ,
 Transport   ,-0.89076126    , 0.50538743    , -4.5832090    , -7.4420528    , -5.6246910    , -7.0358109    , -6.3286557    , -5.6581082    , -4.0830641    , -6.2407737    , -11.418010    ,
 OthServices , -1.0093914    ,-2.68823076E-02, -4.6546350    , -7.4962783    , -5.6254363    , -7.0845137    , -6.4190421    , -5.6658192    , -4.6441503    , -6.4329476    , -11.427101    ,

! The matrix qfd(%1:%2:"SouthAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"SouthAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture , -1.5621617    ,  1.3321811    , -3.3446772    , -6.9070616    , -3.6870627    , -3.7973192    , -3.4728787    , -6.0858808    , -4.2482162    , -6.2806549    , -10.523878    ,
 Extraction  , -1.4038426    ,  4.7670984    ,-0.77940863    , -2.3319557    ,  4.9802427    , -3.8305104    , -1.2178801    , -5.4149299    , -4.3235583    , -1.8845490    , -10.401040    ,
 LightMnfc   , -1.8384916    , 0.53714144    , -4.1826506    , -7.7342801    , -4.0422063    , -4.0805812    , -3.8816302    , -6.2467823    , -4.6367903    , -6.8362942    , -10.961631    ,
 HeavyMnfc   , -2.8142536    ,-0.11298143    , -5.0653019    , -8.6372118    , -4.8450351    , -6.2715693    , -5.3611665    , -6.9405036    , -5.2964621    , -7.2207518    , -11.871911    ,
 Energy      , -1.6477708    , 0.91323078    , -4.0565720    , -7.6012869    , -3.6898346    , -3.9507570    , -3.7180307    , -6.1198554    , -4.2078190    , -6.6899977    , -9.5539303    ,
 CMN         , -1.8069366    , 0.52240640    , -4.2045984    , -7.7875924    , -4.0390258    , -4.4395151    , -3.9631832    , -6.4120669    , -4.7516360    , -6.9014812    , -11.403184    ,
 OBS         , -1.9219462    , 0.25235468    , -4.3937931    , -7.9227843    , -4.0822630    , -4.4725757    , -4.2262721    , -6.7849879    , -4.9243836    , -7.1559582    , -11.438594    ,
 Trade       , -1.7248182    , 0.61878961    , -4.1094794    , -7.7074456    , -3.9828768    , -4.0128121    , -3.7931054    , -6.1686602    , -4.5622368    , -6.7924056    , -10.891040    ,
 Transport   , -1.7235759    , 0.66097939    , -4.0974693    , -7.6959200    , -3.9859805    , -4.0018773    , -3.7622590    , -6.1636176    , -4.6114764    , -6.7894826    , -10.892724    ,
 OthServices , -1.7286623    , 0.54577559    , -4.1633892    , -7.7614799    , -4.0288591    , -4.0489345    , -3.8702993    , -6.2112966    , -4.7005739    , -6.8397040    , -10.890020    ,

! The matrix qfd(%1:%2:"xAsia")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"xAsia"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture , 1.52528109E-02,  1.1713301    , -4.2457876    , -7.1071105    , -4.9815378    , -3.1784139    , -5.6632161    , -5.6277375    , -4.5162678    , -5.9140921    , -9.4396648    ,
 Extraction  ,-0.38790560    , 0.66842526    , -5.2414508    , -8.3652859    , -3.8989251    , -5.4680204    , -5.8463736    , -4.8173995    , -4.4481630    , -6.2853231    , -10.017651    ,
 LightMnfc   , -1.0668049    ,-0.47424763    , -6.4932756    , -9.8996515    , -6.3819523    , -6.9693365    , -6.9335370    , -6.7535024    , -5.0276313    , -6.9228716    , -11.449800    ,
 HeavyMnfc   , -2.1969805    , -1.6959344    , -7.1097698    , -10.859952    , -8.0112848    , -7.7508526    , -7.2096047    , -7.5658627    , -5.6571155    , -7.7418332    , -12.371085    ,
 Energy      ,-0.53134108    , 0.10237282    , -5.5257511    , -9.1126261    , -5.6483917    , -5.9925594    , -6.2213731    , -6.3395758    , -4.7750969    , -6.6027398    , -10.250833    ,
 CMN         ,-0.66444010    ,-0.89631110    , -5.6776013    , -9.2614584    , -6.0424232    , -6.2637177    , -6.4046588    , -6.6617517    , -5.1111760    , -6.9111643    , -10.316773    ,
 OBS         ,-0.70587289    ,-0.11141174    , -5.9972816    , -9.5950441    , -6.4290290    , -6.5352149    , -6.9437103    , -7.3230047    , -4.9039326    , -7.4274817    , -11.076113    ,
 Trade       ,-0.48876551    , 0.23236099    , -5.4897461    , -9.0643835    , -5.6127887    , -6.0206385    , -6.2241602    , -6.3348193    , -4.6429129    , -6.5747719    , -10.078051    ,
 Transport   ,-0.76302230    , 0.12652938    , -5.5734425    , -9.1445341    , -5.9171753    , -6.3291912    , -6.3606048    , -6.4143171    , -4.8140202    , -6.7406340    , -10.233864    ,
 OthServices ,-0.57519644    , 4.10921201E-02, -5.6623416    , -9.1704330    , -5.6533217    , -6.1167855    , -6.3242779    , -6.4002042    , -5.3036995    , -6.6818714    , -10.090344    ,

! The matrix qfd(%1:%2:"WEuroCndANZ")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"WEuroCndANZ"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture ,-0.45398188    ,  2.8539121    , -3.2721438    , -4.8804283    , -1.8165921    , -3.7737353    , -3.8488173    , -2.7784328    , -1.9610049    , -2.6526837    , -6.9382343    ,
 Extraction  , -1.7455566    ,  1.5984480    , -5.1849489    , -7.8247724    , -5.5710030    , -7.3546190    , -6.8746662    , -6.3794441    , -4.7621546    , -4.7726507    , -7.5681167    ,
 LightMnfc   , -1.3374312    ,  1.5738722    , -4.5667272    , -6.4228778    , -3.0779307    , -4.7466793    , -5.1999469    , -4.0201607    , -3.3933258    , -3.8843279    , -8.4243441    ,
 HeavyMnfc   , -2.3803289    , 0.70011795    , -5.2302852    , -7.3550229    , -4.1385937    , -6.0593390    , -6.0229640    , -4.5035281    , -3.7766378    , -4.7860212    , -8.9678984    ,
 Energy      ,-0.90368122    ,  2.2526376    , -3.7661726    , -5.7326183    , -2.5019414    , -4.2749014    , -4.5903349    , -3.2673488    , -2.4658446    , -3.3430951    , -7.3822613    ,
 CMN         , -1.1198347    ,  2.0132525    , -3.9449246    , -5.9665847    , -2.7631259    , -4.5946312    , -4.7496934    , -3.4120584    , -2.6596029    , -3.5311322    , -7.6362448    ,
 OBS         , -1.0719804    ,  1.8460709    , -4.2001176    , -6.3725491    , -2.8843584    , -4.8152580    , -5.0842261    , -3.7543733    , -2.7628999    , -3.6836255    , -7.8200846    ,
 Trade       ,-0.95904952    ,  2.1595137    , -3.8326466    , -5.8389654    , -2.5859292    , -4.3363543    , -4.6876268    , -3.3343015    , -2.5850394    , -3.4226809    , -7.4855762    ,
 Transport   , -1.1146209    ,  1.9973743    , -4.0027628    , -5.9804487    , -2.7284253    , -4.5829439    , -4.9344401    , -3.4307115    , -2.9315565    , -3.5899396    , -7.6501951    ,
 OthServices , -1.2480053    ,  2.0117846    , -4.1951075    , -6.4930520    , -2.7846110    , -4.5112648    , -4.9664927    , -3.5445380    , -3.6800168    , -3.7159419    , -7.5351744    ,

! The matrix qfd(%1:%2:"MENA")
!   with %1 in TRAD_COMM and %2 in PROD_COMM. ++++++++++++++++++++++++++++++++
 qfd(TRAD_COMM:PROD_COMM:"MENA"),Agriculture    ,Extraction     ,LightMnfc      ,HeavyMnfc      ,Energy         ,CMN            ,OBS            ,Trade          ,Transport      ,OthServices    ,CGDS           ,
 Agriculture , -3.5833600    ,-0.13460995    , -8.0658636    , -14.400156    , -7.4717984    , -6.8126616    , -8.5782022    , -6.5567393    , -6.2753749    , -6.3163166    , -9.8013840    ,
 Extraction  , -3.6881607    ,-0.23495308    , -8.3221436    , -14.613820    , -7.6623521    , -7.1023674    , -8.9103127    , -6.6054344    , -6.5358934    , -6.6219735    , -9.9905758    ,
 LightMnfc   , -5.4930911    , -2.9194636    , -10.337939    , -16.664913    , -9.8133459    , -9.5076370    , -10.839492    , -9.2928715    , -10.003278    , -8.6024694    , -12.231811    ,
 HeavyMnfc   , -8.1650763    , -4.8433475    , -12.333665    , -18.628231    , -12.051958    , -12.581146    , -13.320597    , -10.543765    , -11.087714    , -9.9817162    , -14.599934    ,
 Energy      , -4.2143874    ,-0.60505295    , -8.6166687    , -14.877238    , -8.3670692    , -7.2441044    , -9.0229568    , -6.7564197    , -7.2590809    , -6.8178949    , -11.183650    ,
 CMN         , -4.1293392    ,-0.75831723    , -8.9255037    , -15.204008    , -7.9168625    , -7.4140086    , -9.4172029    , -7.0903950    , -8.2228317    , -7.1492023    , -10.126534    ,
 OBS         , -4.8950119    , -1.7852143    , -9.7629337    , -16.382429    , -9.7018824    , -8.2134361    , -10.089675    , -8.1896915    , -7.2296944    , -8.0629969    , -10.894954    ,
 Trade       , -3.8922889    ,-0.52680832    , -8.5616808    , -14.999984    , -7.8844485    , -7.4905567    , -9.3162031    , -6.9956179    , -7.0402546    , -6.9573307    , -10.371341    ,
 Transport   , -4.2212439    ,-0.97615844    , -8.7591324    , -15.068862    , -8.3155746    , -8.1677303    , -9.7651625    , -7.3221493    , -8.2150383    , -7.4567890    , -10.740491    ,
 OthServices , -4.5583291    ,-0.97092968    , -9.5540257    , -15.760223    , -9.9491282    , -7.9127955    , -9.6362495    , -7.0599804    , -8.0656652    , -7.1088839    , -10.055812    ,

! The matrix qfd(%1:%2:"SSA")  with %1 in TRAD_COMM and %2 in PROD_COMM. +++++
